799790,811507,845064,853888,863004,866119,871152,872384,873944,875715,882260,884569,888518,893733,912581,916049,923430,925651,926617,938036,946690,958729,
832081,832687,843358,872782,875078,887310,895234,897163,898125,904726,909752,911651,912181,912249,914070,917725,929823,930213,930328,937390,948186,952517,
779115,789862,795803,803588,814377,816945,832585,837762,843053,844642,847115,847658,854661,855971,857153,858116,858957,865962,868836,871215,873796,874608,
835509,861293,864665,869153,872059,879410,884146,888469,891265,896207,904825,907923,911968,917472,923699,925796,925844,931359,944529,946498,993067,998822,
773547,791979,803952,839396,839852,841441,845253,900493,901428,906121,915116,936427,936647,953170,954201,958126,958582,963147,968676,974750,980533,981545,
783387,786507,823064,852539,853550,856216,858753,859484,865050,874382,874615,880406,882483,883075,899867,903968,904351,914943,928779,953388,971956,978976,
772732,817524,837005,853165,858889,861036,862401,868390,879477,880610,894974,909947,910536,920344,932835,938289,946455,950908,958379,968849,978926,997279,
833876,833882,851036,863933,867344,875600,875813,876250,876575,889231,889614,899242,903647,905450,908435,917335,922917,923268,924752,931920,944764,964741,
816681,817199,818068,818167,821289,828058,845944,854686,857527,859661,864189,864327,866005,871023,876495,879914,885276,890587,894711,898922,903594,917038,
745352,769387,793964,825408,871688,878098,901679,903638,904142,924479,939787,947346,949288,959774,980043,985656,1001317,1003252,1004465,1011726,1037287,1054988,
718569,763879,829463,843758,851958,853035,857954,865390,877651,886543,890233,890671,892355,896692,897670,898786,900641,907473,916228,916500,926541,931278,
684146,748827,871533,904184,907512,919889,922818,947947,962042,966495,969958,985780,989752,992691,995972,998776,1000188,1000967,1015180,1043555,1050258,1067185,
772782,812974,820833,830008,841740,874785,877725,880141,883492,886827,892382,895909,901402,901984,912213,912461,914452,922704,928566,933455,937008,943313,
804240,815760,861206,863476,875507,876322,904589,911568,913719,914316,915668,927028,927897,929780,930438,931587,933700,944158,946872,948998,956697,960656,
776069,799910,816707,822364,823974,824389,827448,838659,839329,839945,841995,843694,843919,847159,847315,865669,866676,868102,875391,876507,887912,902962,
806761,808424,815815,817664,827828,830205,869611,872994,875396,888656,891028,892192,892990,894626,899018,902039,911660,916246,918530,925665,944670,978983,
795787,797255,803324,814430,826732,838521,839277,842827,856581,872237,883498,891037,910647,911579,911859,915478,918540,920424,937688,940423,943784,962434,
784423,800329,803407,809229,811594,819729,829709,832475,836279,837098,848608,848719,851303,853906,855362,864795,865667,871624,878161,888493,894425,906818,
743280,789596,829576,830762,850598,854312,860996,870223,873763,876395,876516,886168,886261,900149,904194,905998,908390,911067,916551,924147,928020,940872,
768706,833181,872050,884718,894904,914847,917376,919010,921040,928364,935201,935347,941079,948638,951552,962349,966265,977881,992570,1000303,1015739,1018586,
790078,825653,832663,858193,862070,865705,868723,873590,890021,895198,897868,899901,909954,910943,916686,918616,925196,933487,933824,939050,949480,989358,
783360,802127,803527,808461,819828,826474,829441,830786,831119,831593,836176,836490,839684,840212,840660,846125,854267,856295,861586,864252,866243,880251,
820108,881787,897114,900565,917898,919306,935631,952205,952671,957356,963065,966486,968432,969000,977250,978201,981993,988713,993999,999753,1001801,1001923,
789917,804605,816215,816934,818481,828776,831719,854151,854988,858141,858590,859947,862473,872071,873002,874820,878329,879573,882047,884193,894519,900333,
827369,827390,836085,842409,857553,859420,861732,862809,864691,868929,870856,870962,885155,888780,894251,894892,901312,902270,903171,903405,920524,927500,
810469,822150,835699,839635,845343,852217,856396,860094,860470,866909,872653,880882,886838,888394,891895,897883,901372,903768,905283,906750,912957,922409,
802502,811891,838090,840815,845084,849944,853510,855246,859233,859790,861888,869075,870297,873546,876473,880489,885233,887712,889039,891094,895152,905641,
713362,719252,782594,787391,789394,806487,815638,816910,817870,830385,837867,844358,845707,847168,848944,852511,854947,870894,875675,877925,879427,883236,
814953,830570,834299,844207,848673,852344,857081,858145,862835,867779,869337,875495,880603,888640,896988,898589,903657,909380,910648,912015,912760,917986,
751742,818962,827390,875486,889474,896945,908510,913985,920886,925575,927155,929070,931012,934903,936167,942505,943708,950574,980460,988171,1003967,1009406,
787090,816313,840599,848423,849169,886245,941553,947332,956142,971852,974200,978372,995895,996176,996492,1003473,1003540,1015495,1019778,1022045,1022653,1031087,
757616,765250,779921,780564,785515,803371,803451,805942,807595,825082,826014,826089,828116,833677,839706,842991,848907,859876,860428,867406,870869,881533,
804382,809651,832927,843471,872646,874335,877472,891702,892428,892656,897249,904699,905296,907908,910342,913847,918905,924249,926864,927106,938114,953851,
788709,820700,821033,833058,834317,834744,845867,856712,859263,874246,876468,880256,887818,888339,890280,902092,909865,911895,922175,927686,934295,957255,
741183,834915,872343,876030,887194,887715,896172,898969,913033,913528,918371,919226,924176,931352,943764,946722,955117,960220,971038,979582,989053,997018,
795120,810138,825014,828189,839203,843780,869352,869908,872254,877583,883941,884404,884508,886180,887533,889935,906666,909564,914608,924539,933467,956652,
783242,784564,802832,809197,856955,865723,869431,870415,871391,881978,886375,898214,901242,909275,915690,919611,935033,935795,939001,945156,951036,978536,
815069,820842,824703,847315,863018,868046,875713,882465,891968,896311,899667,901087,905473,909381,915347,928653,930202,933286,934995,949099,949839,980408,
765566,784523,789804,802730,803480,817524,826879,829921,830808,833659,835486,842487,843381,854278,855517,856449,859411,861111,868161,868524,870143,888802,
784046,861230,861893,877524,918083,919285,922314,926926,931558,933478,935821,937133,944665,958957,964197,964890,967144,980883,984821,986991,988591,1010306,
771622,842814,858209,865230,865500,872912,874126,874437,877554,879594,885952,888157,889386,893372,894901,899462,904218,906485,909835,910880,911080,912682,
756957,827130,845491,850427,851920,856469,889565,916690,920529,922646,926209,927685,931798,935022,949866,960234,969605,984390,984515,991650,995372,1005238,
824721,828199,857419,867059,876458,876476,888586,888588,893020,898223,901972,902798,907882,909951,911231,917529,920911,921820,924210,929483,930814,946833,
810978,814634,825798,831270,831610,834923,836277,840763,846070,856544,859765,865583,873452,874780,874911,881986,883143,903654,914284,914371,936167,941301,
765772,782713,785979,788942,798800,804133,808744,810743,818181,823690,838413,838450,839440,844260,845281,853622,856755,864565,865876,868654,878676,879781,
768880,825678,828796,831845,833278,834991,852723,854891,858619,859966,861477,872430,878058,885462,891359,901012,908041,915703,931775,932505,944674,962009,
831838,854189,858353,858433,863538,879298,881528,883983,889503,890709,896064,906775,908517,908847,912429,915434,933778,937129,943021,949419,950965,951308,
790538,802031,807412,841756,848187,848287,850543,857704,860065,866297,867159,877010,889520,890065,890174,893079,896549,906132,915973,916656,928203,950077,
750823,816754,817271,828935,833335,842788,857803,859022,859784,861398,862915,864663,869124,874245,880844,883998,886629,888378,888706,894376,896299,899455,
809864,820572,825289,851656,855599,860070,878894,884193,884417,892204,896994,899460,902538,907510,909881,919018,921155,926308,927845,928231,945594,945827,
817182,872100,872873,897902,899475,907687,917891,924208,925930,934697,936818,942793,945742,946100,954618,964806,964877,965474,970374,973317,975314,981657,
785377,843873,913284,914867,950562,969503,970748,977943,984232,995756,1002945,1006015,1011683,1025871,1027109,1031140,1031696,1034606,1037626,1045325,1045710,1063798,
761062,807055,823152,836924,843797,864629,868991,874542,886885,887684,889267,913258,918502,922006,938197,943169,944629,945165,953570,960176,960823,1010998,
777150,805530,816970,820590,848078,873376,874982,886663,887418,888787,889319,891779,893925,895208,897073,897462,902888,904165,906419,911808,918834,926925,
795291,835327,843150,847558,849837,871260,885004,886638,887064,888666,891854,892611,893497,904150,908301,908507,910617,916104,917315,920602,922265,953393,
807656,828634,834021,842857,844154,844896,847269,848269,849898,853095,853694,854562,856891,857586,862063,867274,868480,871790,880540,884932,885030,889193,
779585,806787,837222,847474,868613,870564,871355,874030,874495,903018,905134,907609,908290,912439,924328,929101,931891,948098,972156,988778,992404,1004217,
818880,828673,831570,838937,845779,849595,866176,867395,873575,874744,881704,884181,892116,893402,894012,898608,899123,899842,900559,911544,912376,912403,
776179,810660,830990,837182,845151,845554,850633,861585,868986,872896,874488,882540,888774,905309,915289,925525,930011,944824,949735,969440,995019,1020856,
825847,835482,841320,842906,843361,856941,861768,862475,864203,868433,869252,873513,882840,883580,889314,893079,897100,900664,904823,910768,922299,943957,
845930,851320,851528,884652,892835,893149,912468,914941,917376,925407,935808,936078,939967,947473,951518,955981,957767,961370,973629,974321,977559,1008116,
801152,802954,832094,834438,837999,847744,857933,869994,873678,898571,900310,912622,924291,935433,935801,938245,939113,941413,941886,946524,953723,954073,
770650,807630,808005,841462,857445,858068,863327,865480,869265,873551,875016,887036,900972,907491,909608,920606,924086,931655,932942,937994,940637,959965,
780649,782292,836223,850377,874244,882558,886633,893027,903888,905092,910266,913899,919767,930873,930891,935244,937104,941519,944187,944468,955130,988793,
768264,835057,862343,878432,892815,897020,897644,904961,907335,918925,924143,924583,926505,929334,931041,931491,933383,943377,954104,956656,984882,1003301,
804445,817907,820472,840245,840796,844498,846877,849542,867554,868610,870216,870716,872630,879012,888753,895255,902293,908340,909618,910057,913822,930280,
786800,796121,808586,822440,844489,850862,851676,855984,856215,857065,859379,861688,867739,871196,878201,887788,892919,896379,897879,901502,903133,903967,
772772,795513,810144,822135,827529,831893,844794,855379,856441,859725,868216,872792,874383,880767,881220,887550,888712,900414,908666,910061,925506,928655,
793310,803696,808807,812638,813015,829912,833305,837903,852987,854508,855837,865376,866688,869996,870718,882802,887132,888671,889857,901609,912172,924975,
787478,799609,855913,865593,869637,872201,886599,897557,902085,908801,921465,921678,928127,935971,936629,939898,943042,943046,952363,953261,957154,963109,
783079,813607,820226,843330,865992,877845,886282,899273,904250,907170,907631,908710,916134,925820,932863,941446,946926,947329,951559,952190,958857,975313,
796796,812857,837718,841653,843321,844966,849933,853012,854010,861336,861999,873920,875354,879667,894256,902082,910517,911836,929762,932679,951702,971234,
867933,870412,883601,901414,909049,915916,917677,918953,922891,924070,929329,937316,943849,944294,951125,952096,968369,975306,982210,1007441,1016306,1026289,
826302,834750,850713,860128,865094,876724,880990,900800,905842,921402,921646,922685,926553,927560,930285,937010,944484,945208,967383,992440,1013433,1015151,
787447,791892,800665,824396,836329,841335,847420,849475,854386,861052,861312,867582,871230,873257,873379,884361,884836,889690,891533,895463,900991,907797,
790024,801463,852029,854851,873520,893453,921606,922636,928290,931636,936249,936315,936895,939476,940708,943502,944136,945229,953650,957389,970094,973363,
739811,771567,784256,812192,818183,824516,832026,843301,850704,853205,854720,862337,866651,872025,873722,896276,900257,906958,909913,913953,914033,929001,
844564,851482,855010,858018,866390,867903,870971,881758,885273,908910,911787,911973,924143,934997,947134,948467,950067,950239,958990,980460,988219,991653,
787686,843813,850734,869225,870759,874983,893727,918560,921965,922409,923192,925023,938892,939412,943005,945525,950468,953715,961338,974986,991936,996183,
766401,856588,862668,881324,888980,891020,896410,896797,909733,910299,915640,918628,939884,941476,944608,945929,963636,965355,967381,971533,986913,993792,
830770,863824,868792,870217,880719,884060,884425,898623,907507,907849,908760,920330,927644,931223,934535,935147,936042,941000,963171,964046,985537,1009222,
816805,826068,833598,839509,845935,858716,865473,868097,875081,876495,878390,884762,886483,890891,893909,900938,905689,908764,918051,921839,927559,930073,
741434,827805,871633,881562,882457,883565,920274,920326,927942,940119,945873,951218,954026,958296,959054,977491,1008757,1013273,1021099,1025542,1025718,1036104,
788767,797816,820970,851926,869303,875181,902302,907993,912146,918554,919517,923942,929086,933252,935457,940573,942356,942782,943808,944267,945189,960766,
844750,851339,859100,863095,866473,870679,873884,899905,916480,917649,929655,934124,940527,948458,951823,952382,959879,963487,976488,986686,991386,1009651,
781974,786140,796120,796710,806270,809719,812346,816379,824141,824243,832893,838101,838426,839300,842780,844500,849912,851034,858893,869356,869718,878088,
811013,822085,823491,832309,836899,839481,841111,842578,850161,851449,861253,864346,865296,867520,873584,877845,878444,879901,886427,895120,899702,900260,
801867,814188,836369,851869,865673,870187,871444,871871,872007,872509,873098,874310,882113,885753,895558,900126,903338,906576,909517,918290,927029,930662,
807929,809627,813240,813516,821220,827775,829637,830828,830859,831458,834325,848192,856647,858156,861117,866894,869415,869572,872101,879866,883293,898220,
799471,899816,902491,918477,937550,941096,957129,961517,962908,965813,972535,982672,983669,988430,989235,999154,1003578,1009041,1012604,1024069,1026640,1049405,
808337,818044,838366,840149,843776,861398,863609,869135,870013,870557,873973,876713,886361,892628,894777,896816,897150,899363,912604,919207,919461,933277,
807998,856271,867726,871763,875671,876747,880218,884031,886856,892238,897963,900537,909764,911870,916253,919252,920438,923994,924323,928708,929945,935001,
762378,791787,796756,810166,816687,820308,826493,829250,842450,843347,849385,850696,857693,861287,869312,875963,877212,881436,884511,885625,889025,898079,
783451,830793,848007,851762,873076,874273,879089,910189,910664,913987,923647,924930,933675,951063,961164,963653,968065,991716,996764,1006434,1007933,1024641,
806819,837572,870368,875559,898065,904657,905050,908071,908452,912973,928906,930468,930834,932025,935242,941552,942465,962495,973881,977113,979572,1000745,
806771,808164,818072,821824,832095,846539,848133,849099,853238,858353,868168,868239,872913,873144,874405,879788,883023,893015,894207,901281,911948,912157,
775637,798424,802776,806341,810110,811076,820828,821700,830628,831020,837642,839261,839762,843826,845130,853472,855393,859305,863797,874122,877810,894468,
777079,818713,834442,879256,884548,889082,893593,894284,903330,909144,917065,935762,941241,942658,949909,957445,957497,961316,962228,984392,992147,1003845,
802203,804231,832882,835660,842499,850784,853731,871262,871768,872121,873216,874206,885802,887163,888471,890946,901311,908428,908464,913707,918056,937481,
763796,806881,806962,809979,829020,838977,844080,844488,844968,846428,861703,870364,874549,878908,880351,881597,883667,888331,891474,893608,899661,907281,
823472,832971,832987,834230,843860,857253,857341,863957,865780,868179,874496,877214,879519,879813,880069,883139,888363,892140,892270,922589,942578,974397,
824543,835387,836821,836902,839880,840576,844959,852852,862337,863048,868165,870023,874501,877139,892144,892198,893628,896410,896736,900848,902705,915860,
830437,842562,858741,859590,862893,868809,873020,873628,876329,883348,887823,893207,894789,901140,910369,911791,913195,916552,933102,936742,948165,954774,
830483,862578,871668,921379,929165,943678,944195,947505,949695,954889,956634,959944,960132,965500,966638,970328,972389,977464,978099,979471,990399,998285,
794295,812366,830556,837894,847151,850314,851595,857096,857804,860215,864480,871009,871517,872208,879422,887601,889000,889073,893981,900756,910762,921172,
764223,785569,806194,807644,808705,809151,813653,825612,827376,831279,839129,843781,844076,844125,848322,865031,868145,868432,880026,895056,915942,927151,
704355,876228,897307,900735,907539,910253,913107,914695,921485,927021,935148,940787,941952,942409,949642,956822,960893,962049,967298,977175,983572,997120,
791798,832983,841555,856802,865670,865914,866144,869847,874008,881266,882638,902824,905430,913427,918399,926399,930515,931286,931318,931843,934089,951197,
757620,818506,835688,857048,863553,865550,880517,893603,910401,915385,927470,928751,942540,948486,951803,957037,957415,961388,967307,973813,984143,995816,
789514,825511,846480,858286,859817,864977,865860,868251,872071,874091,874780,883503,889185,898353,899348,907033,912401,913579,917391,927744,930907,933288,
757689,791521,840561,896258,930202,941002,946173,948084,950727,966339,967558,968673,976400,976583,977847,1008763,1008848,1014099,1015643,1025629,1034504,1041735,
855677,856577,869057,880883,887909,919734,925562,926247,933818,938019,943459,944547,945154,953349,961537,966970,968934,970678,972113,976682,978611,996651,
751526,754318,813036,820665,822549,824331,831821,845043,846045,851799,852012,855205,856775,857574,872972,876735,880737,880778,882920,884619,891316,896111,
812883,842542,878035,881009,884441,912631,918978,919149,928292,932122,933977,936224,946172,947298,950367,953433,953697,956586,962724,965951,969806,977526,
821619,829995,861478,864825,870805,873410,873986,881651,883885,894846,900547,904193,908093,913732,922632,922921,932114,941037,952200,954022,960121,972607,
842626,867478,879624,882836,884103,888159,890473,892338,895150,907826,917081,917491,920850,931128,940292,942654,944132,953019,962371,975438,976944,1002697,
775161,817338,822020,836875,844638,848626,852448,860155,871624,879311,897207,897847,910870,915428,920198,926906,928767,933589,939845,948287,950435,966151,
795347,814293,832860,839277,858782,864118,877942,894873,902921,904078,905692,907521,925470,926007,933197,934859,936086,938776,940992,951274,952708,958876,
809000,809698,810287,815078,823937,827420,833025,835475,851841,853803,857205,859627,864426,865025,867235,869496,878359,880098,888249,889671,892391,908704,
782800,791402,888755,896651,906740,906866,911090,911518,913191,920192,922599,924922,926607,931779,938041,940777,943403,953810,961803,981555,984137,995918,
791894,855883,872631,910140,916898,921961,939557,940691,940968,955236,965591,970621,981017,990042,990045,996864,996983,1001941,1013337,1018297,1021782,1031912,
776614,812303,860380,861906,887298,901824,904357,905412,909024,914202,921897,923394,923675,938615,944097,946399,949825,951677,961690,966894,970207,972247,
765028,787826,793331,803896,812211,818517,823036,825370,831360,832497,832958,837424,837718,838416,838697,842374,845564,858053,860125,861360,871946,872800,
790324,826163,836047,850185,859104,859800,862053,863732,866436,883493,884114,886251,887254,895121,900209,902547,903864,905481,908199,915660,917718,918350,
742805,744575,805159,808595,825341,834318,843891,845997,850707,851081,856755,861774,863032,881047,886724,888414,889490,889965,900486,903521,913607,921994,
780490,796799,816048,877718,885074,886599,894683,908990,914624,926128,932423,935029,940635,942703,942927,945212,945228,956475,960685,964788,980125,995068,
767301,789066,805078,812513,823600,829128,829460,831362,836755,838137,840594,844572,845037,855179,856889,862884,866918,866957,869689,870424,871215,882535,
807894,842523,857362,857510,867766,884796,893383,906840,913352,916849,921173,923892,926468,936636,942302,952394,966067,972414,977271,1016662,1021770,1023434,
792615,809009,817783,818838,823489,841590,849346,851524,873366,881190,881632,882479,887957,888300,894576,896659,905689,906786,918192,922307,932217,963143,
763203,778354,804002,817437,825975,828295,828559,836483,840344,850237,859398,865767,868517,885208,885740,892350,900933,909623,931160,956275,972632,976661,
816283,840589,856079,858205,864873,868288,868493,870544,891733,906183,919859,924357,933851,935661,937996,946063,956167,959047,974311,991279,1029237,1048340,
794762,804365,805831,823349,826732,830666,833145,838269,838280,840000,841919,842636,848421,855401,863946,864624,878901,883008,912027,915518,923104,931721,
792958,808573,829216,830304,844905,850065,859330,859333,860018,862976,863639,869947,875117,876597,878489,879888,885036,890082,900783,903987,914009,927852,
819007,857485,857995,870717,874638,878570,888763,890723,902082,910261,922393,923648,924860,925543,927387,941776,946755,957846,959954,992177,1010058,1015158,
785375,800024,833655,847120,860039,860500,861812,864061,870008,877724,879645,879992,888134,892444,894229,895263,907638,912301,924011,926387,934355,941190,
765345,789935,791484,821792,822205,823013,828361,846021,854090,863434,863658,867447,869878,872637,872730,874411,878497,881147,885112,887687,905216,923204,
782173,873620,877945,883781,898611,909893,914985,915684,916249,916864,919699,928656,930803,934060,945739,947584,950433,953391,960820,969347,976647,986174,
754139,809692,819176,826443,834770,840569,851935,857725,858527,864642,867349,869860,870960,873703,879118,883739,883851,888414,898689,901043,901549,902086,
833100,847657,858838,870331,883168,890328,900831,904313,906643,913371,929465,931483,935082,943772,948674,951038,951698,951703,955440,956747,968292,975552,
766228,783387,807630,808360,813757,815747,824006,828265,832090,832187,836682,840020,845026,846990,850574,858476,860444,861065,865440,871849,876271,877389,
810838,843688,868819,871700,874096,878527,878811,883504,884501,889847,898377,900366,905935,907661,910378,910568,926363,929904,940749,946993,948210,949177,
774073,825615,826117,835112,843745,853462,859104,860312,861326,861651,863959,864791,877850,878559,881806,883928,886287,888278,894928,901776,908289,925830,
766411,799521,835862,843455,846017,852639,864241,875550,878705,880524,883510,905382,908451,915919,918816,922717,925050,936622,937529,958790,980270,990253,
784849,787245,801065,811187,820122,831813,838445,845854,851320,852506,854540,858053,868519,874775,876541,877402,879233,890157,891729,895908,902500,910763,
834632,855729,857646,874715,888534,908342,908991,925925,941738,942716,943696,947074,947079,949331,960375,963532,968602,972102,973903,981637,1013778,1016322,
773754,814964,846597,856602,895073,913245,922413,922574,933823,941121,943811,950480,962969,971750,979399,981178,1005363,1028254,1032487,1042990,1074039,1078909,
781339,798446,801061,816116,816178,819747,823728,830641,840343,840553,848003,855610,857632,858230,863214,868625,869887,882874,884302,886213,902798,926029,
828947,851923,852011,882352,882426,884039,892934,896835,897948,898958,899678,900910,902231,905655,906905,908799,912722,919381,920659,924587,942639,943882,
762917,823753,827228,840734,849749,855511,856048,865196,865854,874246,874305,875045,885051,894965,895661,896924,902148,908444,924415,928331,928499,953769,
768550,770077,789695,802779,815812,835129,840689,851793,872775,875785,882470,883764,892955,901728,905234,914903,917941,921514,925823,926795,941019,1013672,
755448,816536,851427,857939,872564,882295,882558,888060,897817,910099,913907,919809,922920,923100,923319,924543,943039,943819,945835,949991,951112,952203,
765043,769023,778781,785436,791317,800874,802329,804337,811843,813331,813355,815945,820265,822918,826719,829043,829124,835635,838155,842358,854095,857776,
823384,833077,833089,839521,840801,847525,849400,859025,861046,865233,873260,875047,879247,884902,899701,900075,914949,917292,927011,927864,939921,958574,
777751,798835,803231,850918,859706,867428,871506,883586,887498,900665,903068,905131,905266,905578,907349,919809,922163,931709,932770,935904,937049,942438,
793094,823554,825367,827565,842543,844304,844655,848074,850427,854816,858038,859181,862001,864420,867675,869425,870281,871614,877591,882295,883474,885742,
760636,783380,800866,841755,845673,845935,858256,867153,868352,869568,884687,894942,902967,907180,908548,916682,920527,928229,932144,935818,956806,958621,
821575,834316,843705,861859,864758,867744,870257,872819,873937,878395,881374,884970,885849,889245,892499,892630,894254,904878,906683,910249,918991,925286,
822233,834830,847976,855578,870887,873510,881489,885901,886557,892435,893817,900028,904039,904677,908286,910423,916958,918084,928165,930911,938604,946787,
779598,783482,828025,832776,832891,836601,837547,838333,838985,839535,843435,847622,849363,855057,856431,862047,862610,865288,869936,885308,892845,894918,
799627,813288,824586,840594,844780,845948,851220,854595,858255,868084,876195,877049,877068,883853,888663,888676,902167,902366,908721,911168,911582,929794,
860963,865596,879811,883128,887645,887755,891240,895980,903508,903528,906547,909989,911069,930805,936954,946911,949439,949944,957120,958936,966302,966400,
842954,854275,866552,882707,886240,889738,904812,908597,908826,917859,926990,933692,933710,935327,942282,950469,952129,952348,955649,961225,969994,978503,
795573,817144,866058,867100,868004,877008,882930,886164,891856,892583,893441,895346,897525,904719,907090,909649,912769,916714,919085,922167,936277,942077,
798291,828800,845873,851293,853180,854406,854754,870700,881663,886063,886905,894466,897815,904791,907434,911591,912921,927390,929803,939726,945020,946505,
810581,826778,847714,850663,866218,871558,884256,912614,918832,919873,923653,923695,925748,926273,929767,933180,933852,951780,954016,956389,956604,969103,
742355,830840,846624,851031,859706,872750,894360,900538,912048,920648,934389,935189,940639,947175,948286,958284,959798,966104,976209,978878,979153,985566,
802210,817452,835460,839185,847074,847397,874120,874692,876934,894029,894684,911666,915278,916895,919086,919474,929908,940456,946238,951062,958904,969710,
848201,859055,882370,891487,892891,902507,903715,911211,919699,934024,937058,939573,945735,946835,958984,962202,965248,973614,976512,980712,982907,1001470,
752054,777764,789365,793422,807055,832250,838524,841274,842648,846220,854182,855299,856893,858552,868011,869336,870115,874536,874668,884307,884724,903379,
789887,841451,846979,848448,848894,858306,865787,890794,895212,895394,908227,911493,920359,922588,923438,928392,931310,933343,935248,940219,947682,953750,
779717,791168,792195,797340,801744,806555,809173,810126,811545,813989,814522,834945,836977,840987,844382,851426,851459,852037,855057,859937,873756,892376,
799345,821709,838575,851567,865188,895164,900680,913962,926885,927671,943541,943616,949528,949976,951048,956404,979083,981354,996896,998334,1026031,1047341,
832642,834393,851405,851721,872946,873131,885824,891619,901885,906873,913029,913742,913918,919022,924992,946658,950986,956700,977236,1026589,1042195,1061867,
775224,778593,800838,830824,849357,850212,853453,863315,870297,875130,876319,880348,883244,887056,891741,896794,898153,906736,915181,915920,934313,941409,
781149,873267,880526,891686,898630,902134,904615,918590,924067,926601,929165,945838,946538,956394,959987,969286,969617,976248,978675,991718,1003505,1008092,
747785,771451,773112,775960,779261,783958,785061,785761,786087,786510,792214,792983,794952,795632,798053,798307,799878,805310,807029,809135,811579,814300,
797120,826680,833636,837377,844905,849626,849700,852858,855417,868945,875352,876045,882488,886705,887304,887855,897434,898569,905946,911490,921586,927177,
712523,756106,872468,884777,898124,938776,940848,944891,945493,946418,950614,951725,958199,963171,969909,978698,981438,984696,995016,995192,1012997,1034678,
790774,794583,798795,799303,841222,842059,848855,850160,857364,861011,861899,866434,869514,877488,880027,880928,886174,888506,901473,902805,909675,919123,
798546,799445,817342,824586,831649,833977,845227,849426,852737,886036,889340,904777,911928,912305,917794,920757,926098,932248,935596,936679,937825,960544,
749669,783710,788854,821755,826392,836020,838230,839515,843912,854714,861282,869016,876440,877728,878400,881970,890475,894066,896542,904946,927612,932304,
800800,802734,821574,822269,823896,828911,831015,834082,836727,845465,847119,854483,860048,867723,874424,875472,880093,882173,887835,891332,905324,924571,
717688,725201,809817,845133,865502,900822,908775,915688,921185,956240,962850,965822,981449,981755,983631,984131,985198,999607,1002591,1002707,1015697,1023436,
812444,833369,852903,856882,891373,895235,897682,914627,915076,915893,920444,921770,922628,925316,930563,931951,934708,936655,936869,944889,953686,968839,
829233,836520,855231,865916,871760,882446,890140,910432,928523,930673,935946,938318,938941,941532,947443,948339,964079,967565,972942,975137,988553,988906,
724729,772397,816601,854230,868215,870570,890907,891270,893954,894070,900519,910992,916820,917813,929217,944343,952889,974785,979145,1000006,1000766,1013625,
761061,775262,830767,847151,862928,868841,884057,892807,895640,901822,909466,916735,928789,931563,935655,939420,943944,949613,960408,964367,966949,985113,
791513,808249,823497,827970,828656,829613,832569,835280,846923,848177,853062,853243,854699,857834,858391,861781,863080,864623,865254,865696,866337,868342,
791868,823312,850886,860559,872142,874421,899793,901430,909053,916096,920489,940180,946550,957479,960968,963137,968846,978893,979623,981646,982106,1000141,
834378,849777,875211,875486,889946,891497,893353,894722,895172,902140,904656,907109,913820,916849,919554,925271,926113,928636,930565,937016,956125,957344,
817899,832329,836353,838841,842674,846867,847494,850492,857106,857787,863772,867494,867554,867745,872240,874589,876926,878109,880024,900729,913300,921517,
748480,783690,830657,832200,838148,872589,876442,894724,909833,917144,918026,922995,932196,934512,939411,945428,963667,974905,989064,1012168,1012507,1031696,
772930,779117,793972,794980,798564,809202,813913,817712,818726,823754,824511,825149,825242,827738,828978,833231,833325,834301,837725,839803,852518,870592,
746259,844883,847318,856076,868883,869680,885229,891634,898051,910799,912261,917221,928619,931199,933083,934298,938474,939683,947987,948900,961825,989044,
720522,832989,853947,876582,881921,886152,916677,922821,928521,936519,942354,952566,955499,961337,967419,969653,978131,982643,982685,989467,998395,998923,
780110,824582,829608,835364,850840,853399,860948,870049,877942,885947,891838,898955,900955,903562,913538,917620,920503,921924,934483,944324,958983,961405,
793389,805100,810292,817113,820648,820872,821949,822210,829684,831788,835498,839945,844889,845229,845905,846576,851173,853088,858876,861744,862852,865904,
766156,789254,792247,907427,908843,917069,931640,934839,946840,950789,951809,954727,967017,976083,981613,982776,992709,997032,998028,1000143,1003126,1018134,
697075,748627,828956,830975,858080,862034,873815,875007,890757,896481,898291,905574,924896,927430,935840,936969,937264,944977,945695,948969,959002,967484,
754684,781911,782439,801060,810200,811182,827637,830773,831107,832367,838576,839377,843815,856274,857798,858791,861902,863882,868017,871386,879384,892827,
785262,803916,818624,824868,830278,830599,856052,859933,860341,866059,868937,873483,887207,887526,887656,889337,889918,892067,897337,897637,910547,925659,
766527,791439,822431,870197,872542,875118,878703,880779,890518,892116,898265,903081,905930,906656,911552,914323,918602,922254,926315,929322,930066,941385,
744946,763253,772907,813140,832576,835761,835936,845026,847954,848035,848415,861585,862896,864783,865513,866644,869021,872350,881655,883873,892493,901324,
824653,832942,841315,842803,846298,849395,854350,859150,859626,859759,861089,868653,869525,869778,874347,879130,888685,889487,890080,893676,897212,912904,
819831,838339,841749,844918,846839,862093,868960,869059,873506,874137,878433,884726,895559,896277,899298,904984,909173,911289,928720,932479,933137,970926,
806459,818112,828850,830867,835819,837739,842993,845137,857906,864676,867748,873954,876661,877476,882932,883067,884685,895165,903795,926308,932703,937398,
761347,790122,799142,810709,824544,827829,849095,855708,868108,872494,872739,878443,887670,890563,891154,893305,894500,895413,897639,898810,902095,918107,
